ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_SPLUS-s26s34_0023480,1.15299866578522,334.3933,0.0098,227.1803,0.0072,17.1826,0.0109,3.2535,0.0325,2.1018,0.0572,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,18.3794,0.0468,3.1251,0.0682,1.3047,0.1269,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,18.0250,0.0470,3.1339,0.0646,1.3592,0.1204,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,18.0723,0.0474,3.1418,0.0615,1.4085,0.1146,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,17.8865,0.0388,3.1520,0.0575,1.4720,0.1072,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,17.4802,0.023,3.1954,0.0424,1.7414,0.0788,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,17.1704,0.0115,3.2719,0.0335,2.2159,0.0577,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,16.832,0.0194,3.3749,0.0647,2.8556,0.1114,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,17.6758,0.0186,3.1757,0.0488,1.6190,0.0910,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,16.9578,0.0133,3.3274,0.0470,2.5606,0.0798,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,16.7859,0.0188,3.3863,0.0693,2.9261,0.1197,0.4703,0.0060,67.6155,0.4714,334.3933,0.0098,227.1803,0.0072,18.7089,0.0443,3.1130,0.0731,1.2298,0.1360,0.4703,0.0060,67.6155,0.4714
iDR4_3_SPLUS-s26s34_0023663,1.15299866578522,69.1564,0.0764,255.3321,0.0748,18.4198,0.0295,8.0781,0.1574,0.6295,0.0423,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,19.5972,0.1714,8.3376,0.3311,0.4366,0.0968,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.7324,0.1109,8.3199,0.3146,0.4498,0.0917,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.9044,0.1281,8.3038,0.2999,0.4617,0.0871,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.6293,0.0944,8.2832,0.2814,0.4771,0.0813,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.4902,0.0657,8.1955,0.2105,0.5423,0.0590,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.3682,0.0307,8.0410,0.1584,0.6571,0.0430,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.3095,0.0639,7.8327,0.2908,0.8118,0.0866,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.6714,0.0445,8.2353,0.2408,0.5127,0.0686,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.2626,0.034,7.9288,0.2120,0.7404,0.0614,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,18.2164,0.0547,7.8098,0.3116,0.8289,0.0931,0.1685,0.0046,45.5956,0.376,69.1564,0.0764,255.3321,0.0748,19.6067,0.1201,8.3620,0.3542,0.4185,0.1039,0.1685,0.0046,45.5956,0.376
iDR4_3_SPLUS-s27s30_0015752,1.16135612655644,190.912,0.0225,155.7757,0.0193,17.1158,0.02,6.1767,0.1177,1.4322,0.0291,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,18.6540,0.1508,6.3443,0.2938,1.1349,0.0881,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,18.3653,0.1629,6.3329,0.2789,1.1552,0.0833,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,18.5451,0.1878,6.3225,0.2655,1.1736,0.0789,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,18.1678,0.1265,6.3091,0.2485,1.1973,0.0733,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,17.5199,0.0545,6.2525,0.1807,1.2978,0.0508,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,17.0273,0.0201,6.1527,0.1128,1.4748,0.0279,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,16.7378,0.043,6.0181,0.2215,1.7134,0.0682,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,17.7073,0.0365,6.2782,0.2104,1.2521,0.0608,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,16.7938,0.0233,6.0802,0.1526,1.6033,0.0444,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,16.6842,0.0368,6.0033,0.2398,1.7397,0.0743,0.7933,0.0085,-19.8677,2.0966,190.912,0.0225,155.7757,0.0193,18.8629,0.0878,6.3601,0.3145,1.1069,0.0948,0.7933,0.0085,-19.8677,2.0966
iDR4_3_SPLUS-s27s30_0016515,1.16135612655644,277.0409,0.0166,298.9565,0.0157,16.041,0.0089,8.0594,0.0682,1.4344,0.0128,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,17.7279,0.0820,8.3239,0.1565,0.8709,0.0331,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,17.3490,0.0820,8.3058,0.1485,0.9094,0.0313,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,17.5580,0.0946,8.2895,0.1413,0.9443,0.0296,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,16.9375,0.0526,8.2684,0.1323,0.9892,0.0275,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,16.3754,0.0247,8.1790,0.0969,1.1796,0.0192,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,15.99,0.0094,8.0215,0.0678,1.5151,0.0131,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,15.5986,0.0196,7.8092,0.1314,1.9674,0.0296,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,16.6063,0.0157,8.2196,0.1122,1.0931,0.0228,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,15.7235,0.0107,7.9071,0.0933,1.7588,0.0203,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,15.5865,0.0163,7.7858,0.1415,2.0172,0.0320,0.9248,0.0042,75.155,2.6491,277.0409,0.0166,298.9565,0.0157,17.9052,0.0446,8.3488,0.1677,0.8179,0.0357,0.9248,0.0042,75.155,2.6491
iDR4_3_SPLUS-s27s30_0016257,1.16135612655644,360.7052,0.0726,310.6187,0.0643,19.4643,0.1693,2.9934,0.8827,5.8619,2.2671,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.5772,0.3071,4.1667,1.7363,*11.0444*,*4.5605*,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,21.8604,2.7127,4.0865,1.6774,*10.6903*,*4.4021*,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,20.8873,1.2054,4.0139,1.6240,*10.3695*,*4.2588*,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,20.6522,0.8595,3.9205,1.5556,9.9571,4.0747,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.2512,0.2294,3.5239,1.2657,8.2053,3.2955,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.4544,0.1647,2.8255,0.7638,5.1203,1.9486,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.6661,0.1896,1.8838,0.2480,0.9606,0.6573,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.5466,0.1953,3.7041,1.3971,9.0010,3.6487,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.4817,0.1319,2.3181,0.4251,2.8790,1.0513,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.656,0.1487,1.7800,0.2526,0.5023,0.7028,0.5139,0.0711,-78.681,6.132,360.7052,0.0726,310.6187,0.0643,19.9273,0.2413,4.2770,1.8174,*11.5318*,*4.7787*,0.5139,0.0711,-78.681,6.132
iDR4_3_SPLUS-s27s30_0016032,1.16135612655644,167.4911,0.0338,232.7043,0.046,17.9508,0.0214,4.6824,0.0645,0.6684,0.0262,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,19.4772,0.2234,4.8806,0.1613,0.6011,0.0628,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,19.1665,0.2403,4.8671,0.1532,0.6057,0.0599,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,19.6598,0.3744,4.8548,0.1460,0.6098,0.0572,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,19.0822,0.2045,4.8390,0.1368,0.6152,0.0538,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,18.2868,0.0718,4.7720,0.1001,0.6379,0.0401,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,17.8623,0.0225,4.6541,0.0608,0.6780,0.0242,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,17.6902,0.0579,4.4950,0.1159,0.7320,0.0413,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,18.516,0.0386,4.8025,0.1162,0.6276,0.0462,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,17.6889,0.0243,4.5684,0.0797,0.7071,0.0289,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,17.5707,0.0397,4.4775,0.1257,0.7380,0.0448,0.6748,0.0082,-13.7147,1.521,167.4911,0.0338,232.7043,0.046,19.7587,0.1265,4.8992,0.1724,0.5947,0.0670,0.6748,0.0082,-13.7147,1.521
iDR4_3_SPLUS-s31s30_0016334,1.16950499657372,388.693,0.0,347.0386,0.0,19.2614,0.0002,*0.2304*,*0.0004*,0.2337,0.0003,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,21.1084,0.0006,*0.4088*,*0.0008*,0.2741,0.0005,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,*99.8129*,*0.0005*,*0.3966*,*0.0008*,0.2714,0.0005,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,20.8203,0.0004,*0.3856*,*0.0007*,0.2689,0.0005,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,20.0145,0.0004,*0.3714*,*0.0007*,0.2656,0.0005,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,20.0772,0.0005,*0.3111*,*0.0005*,0.2520,0.0004,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,19.0141,0.0005,*0.2049*,*0.0004*,0.2279,0.0003,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,18.107,0.0006,*0.0617*,*0.0007*,0.1955,0.0003,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,20.1442,0.0005,*0.3384*,*0.0006*,0.2582,0.0004,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,18.4398,0.0002,*0.1277*,*0.0005*,0.2105,0.0003,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,17.9698,0.0031,*0.0459*,*0.0008*,0.1919,0.0003,*0.0630*,*0.0008*,-29.3145,0.0,388.693,0.0,347.0386,0.0,21.3305,0.0007,*0.4256*,*0.0009*,0.2779,0.0005,*0.0630*,*0.0008*,-29.3145,0.0
iDR4_3_SPLUS-s31s30_0015892,1.16950499657372,105.3598,0.0001,201.4131,0.0001,19.1289,1.3568,5.3467,0.7549,0.9974,0.2456,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,20.2004,0.9600,5.5462,1.6230,1.7698,0.5528,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,21.2558,0.5539,5.5325,1.5586,1.7171,0.5309,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,*99.3057*,*0.6105*,5.5202,1.5005,1.6693,0.5110,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,18.9432,2.3771,5.5043,1.4264,1.6078,0.4856,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,21.16,3.3244,5.4369,1.1202,1.3467,0.3794,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,19.322,2.6404,5.3181,0.6623,0.8869,0.2079,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,18.8922,0.31,5.1580,0.6807,0.2669,0.1764,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,19.7475,1.3124,5.4675,1.2572,1.4653,0.4273,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,19.3288,0.0619,5.2319,0.5398,0.5528,0.1381,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,19.8158,4.6957,5.1404,0.7383,0.1986,0.1961,0.8676,0.0622,-74.3365,30.2893,105.3598,0.0001,201.4131,0.0001,20.4594,1.8164,5.5649,1.7121,1.8425,0.5831,0.8676,0.0622,-74.3365,30.2893
iDR4_3_SPLUS-s31s30_0015963,1.16950499657372,252.6102,0.0105,150.5133,0.0103,16.5465,0.0281,4.2818,0.1712,4.6744,0.1966,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,18.2615,0.1112,4.0924,0.4863,3.5813,0.5415,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,18.0723,0.1293,4.1053,0.4612,3.6560,0.5140,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,17.5759,0.0960,4.1170,0.4385,3.7237,0.4894,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,18.103,0.1299,4.1321,0.4096,3.8106,0.4580,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,16.9828,0.0555,4.1961,0.2920,4.1801,0.3299,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,16.4143,0.0258,4.3089,0.1568,4.8308,0.1786,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,16.1026,0.0407,4.4609,0.3373,5.7082,0.3625,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,17.262,0.0556,4.1671,0.3441,4.0123,0.3867,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,16.206,0.0283,4.3908,0.2196,5.3036,0.2377,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,16.0245,0.0423,4.4777,0.3682,5.8049,0.3958,0.7623,0.0133,45.565,2.0072,252.6102,0.0105,150.5133,0.0103,18.6143,0.1091,4.0746,0.5212,3.4785,0.5794,0.7623,0.0133,45.565,2.0072
iDR4_3_SPLUS-s31s30_0016400,1.16950499657372,251.2503,0.0281,300.2421,0.0436,17.2757,0.0262,5.9441,0.1244,1.1336,0.0359,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,18.7000,0.1406,5.3924,0.2913,0.9391,0.0980,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,18.1581,0.1342,5.4301,0.2770,0.9524,0.0931,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,18.1815,0.1373,5.4642,0.2643,0.9644,0.0887,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,18.0499,0.1233,5.5081,0.2482,0.9799,0.0831,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,17.7787,0.0796,5.6946,0.1840,1.0456,0.0602,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,17.1352,0.0253,6.0231,0.1189,1.1614,0.0322,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,16.8037,0.0424,6.4660,0.2154,1.3175,0.0630,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,17.8395,0.0491,5.6099,0.2120,1.0158,0.0704,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,16.9343,0.0261,6.2617,0.1521,1.2455,0.0412,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,16.7056,0.0377,6.5148,0.2326,1.3347,0.0689,0.5337,0.0073,-28.3288,1.0309,251.2503,0.0281,300.2421,0.0436,18.9744,0.1178,5.3405,0.3110,0.9208,0.1048,0.5337,0.0073,-28.3288,1.0309
